Date,Open,High,Low,Close,Adj,CloseVolume
1999-06-01,27.437500,31.906250,27.281250,30.000000,14.514956,54809800
1999-07-01,30.312500,31.437500,28.750000,29.312500,14.182331,56729600
1999-08-01,29.312500,31.968750,27.906250,28.312500,13.849795,56455200
1999-09-01,28.593750,30.343750,26.281250,27.406250,13.406478,55686000
1999-10-01,27.406250,29.437500,25.781250,27.656250,13.528771,61192800
1999-11-01,27.656250,28.843750,22.812500,23.187500,11.480962,77468000
1999-12-01,23.187500,24.593750,21.562500,23.531250,11.651166,76685800
2000-01-01,23.843750,27.562500,21.218750,21.218750,10.506166,90623800
2000-02-01,21.375000,22.375000,17.437500,17.531250,8.790359,97190000
2000-03-01,17.531250,20.812500,16.750000,19.718750,9.887197,107057000
2000-04-01,19.718750,22.437500,18.500000,19.718750,9.887197,85068600
2000-05-01,19.718750,20.875000,18.781250,19.125000,9.746888,57297200
2000-06-01,19.406250,21.250000,16.906250,16.937500,8.632047,68539200
2000-07-01,17.093750,19.281250,16.968750,17.031250,8.679827,71625200
2000-08-01,17.062500,19.750000,17.062500,18.382813,9.550454,69892600
2000-09-01,18.382813,19.812500,14.500000,15.500000,8.052745,74326800
2000-10-01,15.500000,18.000000,14.781250,17.531250,9.108043,80621400
2000-11-01,17.531250,20.531250,17.281250,19.656250,10.444917,56313200
2000-12-01,19.750000,23.968750,19.750000,23.656250,12.570431,79328600
2001-01-01,23.625000,24.812500,19.906250,22.110001,11.748786,100271800
2001-02-01,22.110001,22.500000,19.875000,20.799999,11.222261,54466000
2001-03-01,20.799999,24.000000,20.075001,22.190001,11.972212,99983000
2001-04-01,22.190001,25.745001,20.750000,25.100000,13.542250,90777200
2001-05-01,25.100000,28.415001,24.469999,27.080000,14.818497,105511600
2001-06-01,27.080000,28.250000,24.750000,25.025000,13.693985,92980200
2001-07-01,25.025000,27.750000,24.385000,27.549999,15.075687,96153000
2001-08-01,27.424999,27.860001,24.750000,25.000000,13.861492,89029600
2001-09-01,25.004999,25.875000,20.155001,22.400000,12.419895,86049000
2001-10-01,22.424999,24.950001,21.674999,22.360001,12.397720,93458800
2001-11-01,22.600000,25.075001,21.850000,23.709999,13.345337,78951800
2001-12-01,23.709999,26.620001,23.350000,26.125000,14.704647,60542600
2002-01-01,26.174999,27.045000,23.375000,25.139999,14.150226,77160000
2002-02-01,25.250000,28.400000,23.660000,27.754999,15.853197,80121800
2002-03-01,27.700001,29.995001,27.375000,28.424999,16.235888,98922000
2002-04-01,28.500000,29.809999,26.110001,27.309999,15.599025,92976600
2002-05-01,27.309999,28.174999,25.625000,26.135000,15.117529,82261200
2002-06-01,26.260000,26.490000,22.950001,24.475000,14.157313,83337800
2002-07-01,24.600000,24.700001,19.525000,22.350000,12.928125,113194600
2002-08-01,22.200001,23.100000,20.150000,21.820000,12.829200,87458600
2002-09-01,21.799999,21.969999,18.165001,18.610001,10.941859,92368200
2002-10-01,18.674999,21.750000,16.875000,20.424999,12.009000,113969000
2002-11-01,20.400000,25.150000,20.250000,24.950001,14.939307,70786200
2002-12-01,24.955000,25.420000,22.195000,22.860001,13.687871,64249200
2003-01-01,22.975000,24.209999,21.305000,21.990000,13.166946,77487200
2003-02-01,22.174999,23.775000,20.620001,23.500000,14.283004,73422000
2003-03-01,23.504999,26.650000,21.760000,24.600000,14.951565,106602600
2003-04-01,24.600000,27.125000,24.490000,26.299999,15.984798,85260200
2003-05-01,26.299999,27.215000,25.094999,26.075001,16.061399,87144200
2003-06-01,26.250000,29.125000,26.000000,27.830000,17.142412,72492800
2003-07-01,27.549999,34.145000,26.549999,33.735001,20.779718,154290200
2003-08-01,33.785000,36.985001,32.799999,35.915001,22.389803,114846800
2003-09-01,35.974998,36.450001,33.430000,34.419998,21.457790,114352800
2003-10-01,34.465000,39.459999,34.450001,36.639999,22.841768,134677400
2003-11-01,36.730000,38.105000,35.645000,38.025002,23.930149,70724200
2003-12-01,38.125000,42.474998,37.299999,41.509998,26.123352,98818000
2004-01-01,41.584999,42.849998,38.375000,39.064999,24.584644,115642400
2004-02-01,39.125000,39.945000,37.639999,37.875000,24.048365,97757400
2004-03-01,38.000000,40.020000,36.255001,39.535000,25.102367,114666200
2004-04-01,39.575001,42.380001,38.494999,38.865002,24.676954,104244600
2004-05-01,38.950001,39.849998,36.005001,37.674999,24.141708,108621400
2004-06-01,37.674999,39.799999,36.945000,39.720001,25.452127,90343400
2004-07-01,39.599998,39.814999,35.525002,36.744999,23.545774,100267200
2004-08-01,36.619999,37.099998,34.250000,36.349998,23.535730,101815200
2004-09-01,36.435001,40.650002,36.130001,40.224998,26.044708,91925400
2004-10-01,40.220001,40.994999,38.375000,40.270000,26.073830,117885000
2004-11-01,40.450001,46.599998,40.340000,45.775002,29.942102,101121000
2004-12-01,45.775002,49.360001,44.595001,48.755001,31.891357,80197800
2005-01-01,48.049999,48.575001,43.200001,44.549999,29.140808,139000400
2005-02-01,44.799999,48.125000,44.575001,47.525002,31.361273,88455400
2005-03-01,47.485001,49.980000,44.805000,45.720001,30.170181,132860200
2005-04-01,46.000000,46.125000,41.305000,44.025002,29.051645,140176000
2005-05-01,44.110001,47.485001,43.610001,47.055000,31.343052,82046600
2005-06-01,46.974998,51.490002,46.875000,47.654999,31.742720,108161400
2005-07-01,47.875000,54.599998,47.424999,53.910000,35.909122,131865400
2005-08-01,54.200001,55.650002,52.700001,55.490002,37.135418,70426200
2005-09-01,55.970001,59.880001,55.799999,58.750000,39.317081,88176000
2005-10-01,58.759998,59.840000,48.250000,52.590000,35.194656,121644100
2005-11-01,52.599998,58.900002,52.349998,57.779999,38.843128,72431200
2005-12-01,58.000000,59.750000,56.360001,57.770000,38.836414,58110100
2006-01-01,57.869999,68.370003,57.049999,67.900002,45.646400,89668100
2006-02-01,68.099998,73.989998,66.930000,73.080002,49.324554,77432200
2006-03-01,73.129997,77.209999,70.339996,71.809998,48.467384,108660100
2006-04-01,72.709999,80.000000,72.559998,75.739998,51.119877,105671800
2006-05-01,76.199997,82.029999,71.400002,72.949997,49.393185,105463500
2006-06-01,72.709999,74.949997,64.410004,74.480003,50.429127,125089900
2006-07-01,74.919998,75.430000,67.099998,70.870003,47.984833,100269500
2006-08-01,70.120003,74.080002,64.750000,66.349998,45.120056,123763300
2006-09-01,66.669998,70.400002,62.090000,65.800003,44.746044,131482400
2006-10-01,65.449997,70.919998,58.820000,60.709999,41.284691,227837900
2006-11-01,60.709999,63.330002,58.990002,62.029999,42.366314,141566300
2006-12-01,62.439999,63.950001,60.299999,61.330002,41.888222,90510900
2007-01-01,61.709999,64.339996,57.980000,64.070000,43.759640,146428400
2007-02-01,64.800003,68.430000,63.009998,64.430000,44.226978,121567100
2007-03-01,63.900002,67.720001,62.340000,67.029999,46.011715,117114500
2007-04-01,67.040001,74.099998,65.860001,72.620003,49.848873,123696300
2007-05-01,72.599998,78.889999,71.779999,78.580002,54.174316,114335500
2007-06-01,78.849998,82.889999,77.050003,78.300003,53.981304,111517100
2007-07-01,78.599998,87.000000,75.250000,78.800003,54.325981,190310400
2007-08-01,78.610001,82.129997,70.589996,75.769997,52.455448,149824200
2007-09-01,75.800003,80.169998,72.199997,78.430000,54.296947,103023100
2007-10-01,78.910004,82.739998,71.629997,74.610001,51.652374,152536000
2007-11-01,74.290001,75.129997,67.000000,71.900002,50.009670,136830100
2007-12-01,71.410004,77.260002,70.070000,72.559998,50.468727,101556400
2008-01-01,72.559998,72.669998,59.599998,70.989998,49.376701,185870400
2008-02-01,71.150002,75.190002,67.320000,72.330002,50.592136,125207900
2008-03-01,72.099998,78.629997,68.300003,78.290001,54.760933,150671400
2008-04-01,78.889999,85.449997,74.379997,81.879997,57.271996,152873700
2008-05-01,81.919998,85.959999,80.550003,82.639999,58.068127,105461300
2008-06-01,82.440002,83.650002,72.559998,73.820000,51.870644,157326900
2008-07-01,72.980003,75.870003,65.849998,69.519997,48.849171,191282000
2008-08-01,69.669998,72.080002,67.190002,70.730003,49.997143,117844000
2008-09-01,71.500000,74.500000,58.110001,59.599998,42.129635,193168200
2008-10-01,58.709999,59.029999,31.950001,38.200001,27.002552,323153200
2008-11-01,38.820000,43.580002,32.099998,40.990002,29.266985,237504700
2008-12-01,38.919998,45.700001,36.369999,44.669998,31.894522,234596100
2009-01-01,44.910000,47.119999,30.059999,30.850000,22.026993,301693700
2009-02-01,30.100000,33.849998,23.500000,24.610001,17.761187,313927400
2009-03-01,24.070000,30.990000,21.709999,27.959999,20.178909,389518100
2009-04-01,27.500000,36.400002,27.440001,35.580002,25.678303,327377200
2009-05-01,35.869999,40.959999,33.439999,35.459999,25.921415,267558500
