Date,Open,High,Low,Close,Adj,CloseVolume
1990-02-01,0.000000,0.082465,0.073785,0.080729,0.062953,1373414400
1990-03-01,0.082470,0.091146,0.077257,0.081600,0.063632,736963200
1990-04-01,0.078993,0.084201,0.074653,0.082465,0.064307,279244800
1990-05-01,0.084201,0.089410,0.080729,0.085938,0.067015,524188800
1990-06-01,0.085938,0.098090,0.085069,0.092014,0.071753,793440000
1990-07-01,0.092014,0.105035,0.082465,0.088542,0.069045,618076800
1990-08-01,0.088542,0.088542,0.076389,0.085938,0.067015,844185600
1990-09-01,0.085938,0.093750,0.075521,0.078125,0.060922,1059264000
1990-10-01,0.078125,0.111111,0.068576,0.102431,0.079876,1833552000
1990-11-01,0.100694,0.138889,0.099826,0.137153,0.106952,2387836800
1990-12-01,0.138889,0.157118,0.137153,0.155816,0.121506,1528588800
1991-01-01,0.155382,0.206597,0.136285,0.203125,0.158398,2360880000
1991-02-01,0.203125,0.210938,0.183160,0.194444,0.151629,3560745600
1991-03-01,0.195313,0.210938,0.163194,0.169271,0.131998,3855052800
1991-04-01,0.166667,0.227431,0.145833,0.206597,0.161106,2835633600
1991-05-01,0.201389,0.234375,0.192708,0.223958,0.174644,1916942400
1991-06-01,0.223958,0.251736,0.203125,0.211806,0.165167,1364716800
1991-07-01,0.217014,0.274306,0.213542,0.272569,0.212551,1334073600
1991-08-01,0.272569,0.322917,0.267361,0.315104,0.245720,2068747200
1991-09-01,0.310764,0.317708,0.272569,0.284722,0.222028,1410811200
1991-10-01,0.288194,0.343750,0.258681,0.338542,0.263997,2126188800
1991-11-01,0.338542,0.383681,0.324653,0.343750,0.268058,1539806400
1991-12-01,0.340278,0.473958,0.336806,0.460069,0.358765,1631577600
1992-01-01,0.454861,0.538194,0.447917,0.521701,0.406826,2406182400
1992-02-01,0.524306,0.605903,0.522569,0.565972,0.441348,1983672000
1992-03-01,0.565972,0.597222,0.536458,0.548611,0.427810,1376488800
1992-04-01,0.538194,0.583333,0.458333,0.506944,0.395318,1538690400
1992-05-01,0.510417,0.635417,0.506944,0.635417,0.495501,1582020000
1992-06-01,0.628472,0.673611,0.593750,0.652778,0.509040,1493503200
1992-07-01,0.652778,0.746528,0.614583,0.741319,0.578085,1371398400
1992-08-01,0.739583,0.746528,0.614583,0.651042,0.507686,1504612800
1992-09-01,0.649306,0.781250,0.649306,0.734375,0.572670,1446451200
1992-10-01,0.736111,0.854167,0.666667,0.833333,0.649838,1447120800
1992-11-01,0.840278,1.062500,0.833333,1.038194,0.809590,1970596800
1992-12-01,1.032986,1.121528,0.954861,1.092014,0.851558,1755698400
1993-01-01,1.093750,1.315972,1.059028,1.229167,0.958510,1898136000
1993-02-01,1.239583,1.309028,1.069444,1.218750,0.950388,2421964800
1993-03-01,1.215278,1.340278,1.125000,1.243056,0.969342,2025608400
1993-04-01,1.250000,1.291667,1.076389,1.145833,0.893527,1195513200
1993-05-01,1.138889,1.562500,1.111111,1.500000,1.169708,1731826800
1993-06-01,1.506944,1.590278,1.361111,1.520833,1.185954,1196928000
1993-07-01,1.506944,1.583333,1.312500,1.440972,1.123678,1234281600
1993-08-01,1.437500,1.645833,1.312500,1.326389,1.034325,2216275200
1993-09-01,1.312500,1.506944,1.118056,1.388889,1.083063,2873559600
1993-10-01,1.381944,1.451389,1.236111,1.423611,1.110139,1661670000
1993-11-01,1.430556,1.618056,1.357639,1.562500,1.218446,1763553600
1993-12-01,1.569444,1.826389,1.562500,1.795139,1.399859,1634274000
1994-01-01,1.791667,2.013889,1.756944,2.013889,1.570441,1359061200
1994-02-01,2.013889,2.107639,1.944444,2.048611,1.597518,1372345200
1994-03-01,2.069444,2.263889,1.722222,1.902778,1.483796,1845877200
1994-04-01,1.833333,2.000000,1.555556,1.684028,1.313214,1519171600
1994-05-01,1.704861,1.888889,1.201389,1.375000,1.072232,2831631200
1994-06-01,1.381944,1.423611,1.131944,1.298611,1.012664,1335668400
1994-07-01,1.319444,1.381944,1.041667,1.166667,0.909773,1951122000
1994-08-01,1.194444,1.479167,1.131944,1.378472,1.074940,1959171200
1994-09-01,1.361111,1.534722,1.312500,1.520833,1.185954,1389413200
1994-10-01,1.520833,1.694444,1.416667,1.673611,1.305091,1607734400
1994-11-01,1.666667,1.923611,1.652778,1.791667,1.397151,1722765200
