1970-01-01,0.688495,0.795109,0.646106,0.728314,0.487579,79484700
1970-02-01,0.732168,0.811807,0.721892,0.758500,0.507788,51925900
1970-03-01,0.754005,0.765565,0.662805,0.757858,0.507358,80866700
1970-04-01,0.757858,0.780979,0.601148,0.662805,0.443723,63836600
1970-05-01,0.662805,0.667943,0.495819,0.596010,0.399007,165257000
1970-06-01,0.596010,0.667300,0.582523,0.603075,0.403736,112474300
1970-07-01,0.603075,0.643537,0.527289,0.527932,0.353430,131547700
1970-08-01,0.527932,0.549768,0.461780,0.536923,0.359450,101244000
1970-09-01,0.536923,0.639684,0.516371,0.605644,0.405456,66230800
1970-10-01,0.605002,0.629408,0.585734,0.619132,0.414485,37231300
1970-11-01,0.619132,0.780979,0.611425,0.770703,0.515957,66425400
1970-12-01,0.770703,0.782906,0.693633,0.726388,0.486290,66911900
1971-01-01,0.726388,0.829790,0.710331,0.816303,0.546484,85382000
1971-02-01,0.816303,0.921632,0.816303,0.913283,0.611409,59788700
1971-03-01,0.963379,1.126511,0.915852,1.037880,0.694822,78784000
1971-04-01,1.045587,1.252393,1.027604,1.161193,0.777375,54601700
1971-05-01,1.161193,1.324325,1.143210,1.247255,0.834990,36189900
1971-06-01,1.253677,1.296066,1.130365,1.171469,0.784254,41571400
1971-07-01,1.171469,1.217711,1.019897,1.046872,0.700842,36939400
1971-08-01,1.046872,1.217711,1.012190,1.176607,0.787694,47196000
1971-09-01,1.176607,1.204866,1.099536,1.113666,0.745558,20376600
1971-10-01,1.113666,1.125227,0.977508,1.111097,0.743838,67524900
1971-11-01,1.111097,1.199728,1.025035,1.199728,0.803173,55759700
1971-12-01,1.199728,1.469474,1.176607,1.412956,0.945921,59652400
1972-01-01,1.412956,1.674995,1.364145,1.628753,1.090389,45045500
1972-02-01,1.628753,1.726375,1.572234,1.713530,1.147144,35460300
1972-03-01,1.716099,1.762341,1.500302,1.633891,1.093829,51448800
1972-04-01,1.637744,1.797023,1.600493,1.716099,1.148864,35859500
1972-05-01,1.716099,2.014104,1.689124,1.903637,1.274414,33095300
1972-06-01,1.903637,1.949879,1.829135,1.916482,1.283013,22906400
1972-07-01,1.916482,2.012820,1.862532,1.956301,1.309671,21067600
1972-08-01,1.960155,2.073191,1.881800,1.929327,1.291613,25358800
1972-09-01,1.929327,1.953732,1.780324,1.831704,1.226258,26361200
1972-10-01,1.831704,1.997406,1.705823,1.996121,1.336329,37591400
1972-11-01,2.008966,2.046217,1.881800,2.044932,1.369006,28949700
1972-12-01,2.047501,2.432853,2.047501,2.432853,1.628704,32871700
1973-01-01,2.440560,2.538182,2.127141,2.191366,1.467038,78283200
1973-02-01,2.191366,2.206780,1.921620,1.973000,1.320850,63861100
1973-03-01,1.973000,2.157969,1.818859,1.921620,1.286453,46111000
1973-04-01,1.921620,2.001259,1.788031,1.823997,1.221098,48762800
1973-05-01,1.823997,2.014104,1.744358,1.821428,1.219378,44159500
1973-06-01,1.798307,1.895930,1.441215,1.577372,1.055992,52173500
1973-07-01,1.572234,1.929327,1.500302,1.818859,1.217659,48115800
1973-08-01,1.816290,1.847118,1.623615,1.762341,1.179822,27908300
1973-09-01,1.762341,1.767479,1.561958,1.626184,1.088669,33285200
1973-10-01,1.626184,1.705823,1.443784,1.456629,0.975159,42247700
1973-11-01,1.451491,1.451491,0.832359,0.904292,0.605389,95322500
1973-12-01,0.904292,0.991638,0.845204,0.971086,0.650106,58883600
1974-01-01,0.971086,0.973655,0.721892,0.919706,0.615709,71047400
1974-02-01,0.914568,0.929982,0.804100,0.919706,0.615709,45517600
1974-03-01,0.917137,1.120089,0.868326,1.007052,0.674184,108975800
1974-04-01,1.007052,1.043018,0.847773,0.899154,0.601950,39795500
1974-05-01,0.899154,0.958241,0.847773,0.917137,0.613989,26726100
1974-06-01,0.917137,1.053294,0.878602,0.888878,0.595071,39776000
1974-07-01,0.888878,0.919706,0.678219,0.739875,0.495319,55024900
1974-08-01,0.739875,0.845204,0.665374,0.701340,0.469521,46986800
1974-09-01,0.701340,0.719323,0.411042,0.444439,0.297535,49989200
1974-10-01,0.441870,0.539492,0.411042,0.480405,0.321613,57915100
1974-11-01,0.480405,0.572889,0.444439,0.454715,0.304415,48276600
1974-12-01,0.454715,0.459853,0.341678,0.439301,0.294095,38564300
1975-01-01,0.441870,0.647391,0.436732,0.621701,0.416205,99643400
1975-02-01,0.621701,0.850342,0.613993,0.811807,0.543475,108659500
1975-03-01,0.811807,0.950534,0.809238,0.935120,0.626028,101434100
1975-04-01,0.935120,1.058432,0.909430,0.994207,0.665585,115802100
1975-05-01,0.994207,1.145779,0.983931,1.084122,0.725779,76784400
1975-06-01,1.084122,1.096967,0.965948,1.037880,0.694822,48840600
1975-07-01,1.037880,1.117519,0.917137,0.945396,0.632907,62800300
1975-08-01,0.945396,0.950534,0.814376,0.914568,0.612269,61058400
1975-09-01,0.914568,0.983931,0.832359,0.906861,0.607109,55243900
1975-10-01,0.906861,1.035311,0.863187,1.001914,0.670744,64401100
1975-11-01,1.001914,1.102105,0.989069,1.061001,0.710301,47969800
1975-12-01,1.061001,1.068708,0.953103,1.025035,0.686223,37401200
1976-01-01,1.030173,1.233125,1.030173,1.222849,0.818652,109836900
1976-02-01,1.222849,1.294781,1.199728,1.230556,0.823811,58435900
1976-03-01,1.230556,1.271660,1.179176,1.248539,0.835850,44874900
1976-04-01,1.248539,1.289643,1.114951,1.114951,0.746418,53687100
1976-05-01,1.114951,1.179176,1.053294,1.102105,0.737819,53828100
1976-06-01,1.102105,1.176607,1.027604,1.163762,0.779095,61948800
1976-07-01,1.163762,1.168900,1.007052,1.017328,0.681063,90943400
1976-08-01,1.017328,1.086691,0.968517,1.012190,0.677624,70020800
1976-09-01,1.017328,1.066139,0.971086,0.983931,0.658705,54913200
1976-10-01,0.983931,0.986500,0.845204,0.950534,0.636347,62172500
1976-11-01,0.950534,0.965948,0.878602,0.883740,0.591631,53151800
1976-12-01,0.883740,1.012190,0.878602,0.971086,0.650106,64260000
1977-01-01,0.971086,0.978793,0.834928,0.847773,0.567553,71894300
1977-02-01,0.847773,0.870895,0.757858,0.780979,0.522837,59691200
1977-03-01,0.786117,0.819514,0.696202,0.714185,0.478120,82180400
1977-04-01,0.719323,0.762996,0.688495,0.719323,0.481560,67403500
1977-05-01,0.719323,0.762996,0.660236,0.662805,0.443723,55341200
1977-06-01,0.662805,0.773272,0.660236,0.757858,0.507358,46227800
1977-07-01,0.757858,0.778410,0.724461,0.762996,0.510797,42277000
1977-08-01,0.762996,0.852911,0.755289,0.829790,0.555514,80812900
1977-09-01,0.829790,0.837497,0.768134,0.811807,0.543475,36379800
1977-10-01,0.811807,0.811807,0.691064,0.745013,0.498758,47312800
1977-11-01,0.739875,0.878602,0.716754,0.878602,0.588191,66790300
1977-12-01,0.878602,0.878602,0.770703,0.822083,0.550354,61272600
1978-01-01,0.816945,0.816945,0.667943,0.680788,0.455762,68410400
1978-02-01,0.680788,0.714185,0.660236,0.665374,0.445443,30492200
1978-03-01,0.665374,0.706478,0.652529,0.665374,0.445443,43070200
1978-04-01,0.660236,0.832359,0.647391,0.793824,0.531436,95672800
1978-05-01,0.793824,0.855480,0.734737,0.850342,0.569272,103234100
1978-06-01,0.850342,0.929982,0.804100,0.822083,0.550354,95886900
1978-07-01,0.822083,0.870895,0.806669,0.868326,0.581312,52684700
1978-08-01,0.868326,0.968517,0.858049,0.883740,0.591631,85600900
1978-09-01,0.883740,0.955672,0.816945,0.876033,0.586471,45663500
1978-10-01,0.876033,0.914568,0.729599,0.742444,0.497038,76146800
1978-11-01,0.757858,0.827221,0.739875,0.780979,0.522837,42671100
1978-12-01,0.783548,0.832359,0.768134,0.824652,0.552074,44004200
1979-01-01,0.824652,0.906861,0.811807,0.850342,0.569272,66902100
1979-02-01,0.850342,0.852911,0.755289,0.762996,0.510797,43172200
1979-03-01,0.762996,0.816945,0.747582,0.806669,0.540035,93113400
1979-04-01,0.793824,0.829790,0.765565,0.775841,0.519397,44335100
1979-05-01,0.775841,0.775841,0.678219,0.703909,0.471241,58567100
1979-06-01,0.703909,0.760427,0.693633,0.693633,0.464361,41391300
1979-07-01,0.693633,0.814376,0.688495,0.809238,0.541755,70751100
1979-08-01,0.809238,0.873464,0.806669,0.822083,0.550354,65467100
1979-09-01,0.822083,0.868326,0.801531,0.827221,0.553794,43629600
1979-10-01,0.822083,0.822083,0.742444,0.762996,0.510797,41493500
1979-11-01,0.762996,0.824652,0.729599,0.811807,0.543475,61481800
1979-12-01,0.811807,0.935120,0.809238,0.922275,0.617428,90150200
1980-01-01,0.922275,0.989069,0.852911,0.958241,0.641507,114566200
1980-02-01,0.953103,0.968517,0.881171,0.891447,0.596790,58406900
1980-03-01,0.896585,0.942827,0.832359,0.914568,0.612269,78755000
1980-04-01,0.914568,0.976224,0.847773,0.965948,0.646666,63535200
1980-05-01,0.963379,1.084122,0.929982,1.030173,0.689662,106596300
1980-06-01,1.030173,1.055863,0.978793,0.986500,0.660425,81182800
1980-07-01,0.986500,1.099536,0.981362,1.089260,0.729219,104752500
1980-08-01,1.089260,1.107244,1.019897,1.025035,0.686223,67461600
1980-09-01,1.025035,1.048156,0.950534,0.971086,0.650106,123699400
1980-10-01,0.971086,0.989069,0.852911,0.870895,0.583031,121796900
1980-11-01,0.878602,1.073846,0.878602,1.043018,0.698262,105545600
1980-12-01,1.037880,1.061001,0.953103,1.053294,0.705141,72084100
1981-01-01,1.058432,1.094398,1.012190,1.073846,0.718900,77596800
1981-02-01,1.071277,1.243401,1.050725,1.225418,0.820372,74303000
1981-03-01,1.225418,1.310195,1.168900,1.256246,0.841010,87016800
1981-04-01,1.256246,1.263953,1.184314,1.199728,0.803173,79572500
1981-05-01,1.199728,1.251108,1.114951,1.240832,0.830691,67223300
1981-06-01,1.258815,1.379559,1.258815,1.302488,0.871967,80200200
1981-07-01,1.302488,1.305057,1.061001,1.104674,0.739538,74915900
